hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
79933,0,240.165,-270.02,-438.569,388493,-566974,-726371,0
79946,0,289.572,-214.639,-360.479,559210,-314909,-766887,0
79956,0,323.833,-165.176,-395.264,446441,-571216,-688768,0
79959,0,324.596,-164.183,-360.558,438354,-858902,-264827,0
80006,0,304.136,190.729,-450.516,47877.1,190347,-980549,0
80010,0,289.761,219.232,-390.381,145644,158362,-976580,0
80014,0,263.675,249.864,-446.9,209040,211540,-954753,0
80018,0,249.921,258.633,-378.055,80770.9,978729,-188591,0
80028,0,193.523,309.929,-363.166,353725,573524,-738883,0
80033,0,183.262,309.944,-374.78,726329,639768,-251283,0
80035,0,167.769,321.842,-463.197,83577.6,64979.2,-994380,0
80045,0,72.7668,352.368,-377.228,695437,692931,-190297,0
80050,0,13.5299,362.34,-418.242,403185,544082,-735810,0
80060,0,-47.7448,356.627,-419.701,-431359,804596,-408111,0
80066,0,-90.2794,348.657,-434.003,-442066,330978,-833685,0
80067,0,-118.805,344.914,-375.201,-642784,688490,-335872,0
80083,0,-205.501,296.685,-431.288,-482141,369153,-794523,0
80089,0,-283.303,229.499,-445.681,-699812,602061,-384429,0
80095,0,-279.899,232.316,-448.237,-217822,87090.4,-972095,0
80102,0,-294.878,209.135,-418.686,-300401,417376,-857646,0
80108,0,-303.723,191.363,-378.042,-261265,617596,-741833,0
80118,0,-356.714,79.7326,-375.012,-977835,51156.4,-203031,0
80123,0,-360.606,47.7649,-432.849,-629388,-372439,-682026,0
80128,0,-359.294,28.1027,-362.488,-512543,279373,-811942,0
80129,0,-363.719,6.93728,-374.08,-713026,-526879,-462593,0
80133,0,-357.293,-13.2723,-269.047,-884551,82984.7,-459002,0
80136,0,-358.481,-25.8833,-342.04,-711927,-56982.6,-699938,0
80139,0,-360.017,-42.1985,-353.508,-972319,226200,-58564.4,0
80148,0,-347.301,-77.8175,-347.937,-184791,20825.9,-982557,0
80156,0,-326.313,-156.974,-257.254,-469501,-560398,-682292,0
80159,0,-336.702,-115.013,-289.497,-119611,-25729.9,-992487,0
80168,0,-336.06,-117.607,-334.102,-387183,-904000,-181309,0
80175,0,-298.652,-195.014,-358.803,-142553,-818431,-556641,0
80185,0,-223.97,-276.456,-295.188,-344639,-918338,-194627,0
80189,0,-215.159,-284.95,-275.249,-532546,-781847,-324207,0
80199,0,-176.603,-311.318,-298.159,-777500,-410519,-476412,0
80204,0,-133.171,-333.636,-321.733,-639885,-345234,-686557,0
80207,0,-83.466,-351.735,-323.066,-451470,-405308,-794921,0
80209,0,-91.6192,-347.991,-352.285,-135353,-981443,-135826,0
80210,0,-83.3526,-351.787,-296.711,34234.2,-397524,-916953,0
80212,0,-106.329,-341.236,-273.062,-139419,-842697,-520023,0
80218,0,-39.1337,-360.327,-322.522,-22770.8,-106119,-994093,0
80224,0,25.924,-358.484,-313.478,-246070,-558788,-791963,0
80239,0,94.3449,-345.132,-258.501,-140069,-987387,73812,0
80240,0,155.737,-326.62,-283.935,346508,-921727,-174219,0
80244,0,131.113,-332.716,-285.885,146862,-235726,-960659,0
80250,0,151.239,-327.733,-356.077,-160083,-489896,-856957,0
80253,0,161.677,-318.117,-257.131,496865,-866080,-55047,0
80261,0,164.354,-317.125,-319.847,897636,-424287,-119292,0
80262,0,200.017,-296.129,-299.326,-73455.8,-996336,43810,0
80263,0,215.154,-288.495,-271.427,57897.6,-201806,-977713,0
80271,0,249.169,-253.906,-271.929,784434,-618320,-48411.7,0
80274,0,260.406,-244.603,-343.723,489510,-533677,-689615,0
80278,0,291.246,-208.629,-266.155,350165,-786009,-509484,0
80284,0,328.312,-154.474,-268.839,341727,76149.6,-936709,0
80302,0,344.022,-100.263,-353.878,734972,9309.63,-678033,0
80303,0,352.105,-82.6618,-261.055,796668,-113608,-593644,0
80310,0,355.074,-55.077,-326.448,784664,479513,-392898,0
80313,0,357.624,-21.5923,-259.305,662251,228361,-713635,0
80325,0,356.769,7.70795,-350.793,196978,103895,-974887,0
80329,0,353.47,58.1512,-288.806,575735,558976,-596721,0
80333,0,342.671,113.093,-273.525,323590,274643,-905461,0
80337,0,345.037,95.0698,-255.179,200333,173006,-964332,0
80344,0,327.635,151.635,-349.611,994590,55936,-87529.4,0
80345,0,332.515,131.924,-263.647,543741,455730,-704738,0
80349,0,334.77,122.816,-350.621,168458,350932,-921124,0
80357,0,309.648,184.529,-301.568,483439,797370,-361232,0
80378,0,212.843,287.183,-301.643,189285,722211,-665269,0
80400,0,129.885,335.618,-281.098,770847,451933,-448945,0
80401,0,116.682,343.581,-344.435,324218,938355,-119882,0
80402,0,105.719,341.516,-262.696,763331,610940,-209950,0
80435,0,-77.9029,353.108,-298.604,-49339.2,280337,-958633,0
80441,0,-102.077,344.117,-331.983,-135631,558404,-818407,0
80457,0,-163.517,317.435,-301.787,-262120,964962,11875.9,0
80458,0,-155.13,320.543,-323.839,-38745.1,999025,-21143.2,0
80460,0,-188.451,301.962,-287.556,105684,875341,-471814,0
80464,0,-190.758,300.798,-270.005,-678561,158787,-717176,0
80465,0,-222.471,278.05,-333.389,-365338,241523,-898996,0
80472,0,-241.06,265.89,-329.009,-130299,313679,-940546,0
80479,0,-278.1,222.264,-312.625,-378226,23158.3,-925424,0
80481,0,-292.366,207.466,-257.258,-990054,-136172,35366.6,0
80487,0,-326.348,157.032,-329.615,-803508,566254,-183661,0
80491,0,-342.053,119.215,-337.176,-466328,730710,-498599,0
80496,0,-342.275,104.067,-268.51,-920238,-252858,-298704,0
80513,0,-361.418,-25.4366,-229.37,-727905,340128,-595372,0
80551,0,-311.489,-188.098,-208.422,-534193,-571018,-623359,0
80560,0,-295.909,-207.04,-221.931,-647926,-761148,-29083,0
80561,0,-298.126,-202.645,-163.333,-559759,-260038,-786797,0
80563,0,-303.881,-191.233,-250.091,-480179,-551329,-682250,0
80578,0,-248.67,-260.146,-229.399,-794057,-527338,-302305,0
80586,0,-207.958,-296.013,-166.041,-567163,-795621,-212868,0
80591,0,-186.506,-307.453,-220.756,-793916,-321456,-516104,0
80598,0,-139.899,-333.042,-229.704,-364889,-931047,-2629.66,0
80601,0,-101.743,-346.606,-259.502,-122958,-477069,-870222,0
80604,0,-87.9562,-352.937,-216.333,-327914,-852739,-406583,0
80617,0,-3.15105,-358.726,-164.016,-88524.4,-735141,-672109,0
80639,0,190.712,-310.52,-167.132,874511,-377293,-304762,0
80652,0,254.461,-253.375,-159.269,622547,-137649,-770382,0
80654,0,272.925,-238.09,-168.446,60829.7,-620220,-782066,0
80655,0,255.855,-252.222,-255.398,916128,-358127,-180151,0
80661,0,256.034,-252.073,-215.846,504348,-768708,-393346,0
80671,0,310.837,-192.581,-173.152,110872,-311229,-943845,0
80698,0,323.521,-155.687,-170.366,839239,-543612,-12789.4,0
80701,0,356.47,-80.2639,-174.665,541195,144385,-828409,0
80702,0,350.61,-93.0239,-207.233,434098,-703870,-562251,0
80727,0,356.366,62.0105,-208.877,305235,265756,-914443,0
80731,0,356.632,47.4397,-165.114,571468,-110664,-813128,0
80733,0,356.21,70.4942,-236.223,460193,-223143,-859319,0
80740,0,350.216,78.403,-176.236,288506,-59677,-955616,0
80743,0,345.83,111.821,-168.695,816047,562959,130940,0
80748,0,328.543,160.311,-158.817,823184,532408,-197255,0
80771,0,276.223,230.683,-202.564,300939,787964,-537167,0
80783,0,226.241,287.238,-204.982,318301,885972,-337250,0
80785,0,199.383,304.28,-179.185,257483,534287,-805133,0
80795,0,205.963,297.936,-197.775,83188.8,860372,-502832,0
80796,0,158.673,328.828,-162.283,495085,475157,-727404,0
80801,0,159.005,328.573,-166.489,62807.3,535288,-842331,0
80811,0,120.391,338.043,-186.924,-221998,750904,-621980,0
80817,0,51.7941,359.279,-239.117,-290593,692050,-660775,0
80824,0,56.0154,357.888,-247.463,36666.5,401011,-915339,0
80831,0,5.58196,364.002,-235.604,119969,972447,199887,0
80833,0,18.567,361.287,-205.415,-34337.8,433865,-900323,0
80835,0,0.992871,358.929,-256.103,484172,866161,-123867,0
80841,0,-17.6208,360.682,-249.853,-269013,320349,-908300,0
80844,0,-37.1769,362.524,-254.285,-175860,732450,-657715,0
80845,0,-65.0182,356.311,-257.932,376615,898685,-224782,0
80846,0,-70.5957,356.209,-238.115,-79319.4,996361,31203.3,0
80850,0,-82.2453,355.995,-234.753,-419696,730332,-538954,0
80863,0,-101.651,347.165,-194.314,-225499,865972,-446366,0
80871,0,-134.28,334.988,-165.105,-676277,452662,-581160,0
80872,0,-151.238,330.789,-190.619,-916303,388713,-96384.1,0
80912,0,-297.514,206.401,-246.852,-848679,520411,94427,0
80914,0,-307.636,195.902,-237.917,-991031,115402,67380.6,0
80916,0,-302.522,192.927,-180.121,-866478,262646,-424538,0
80917,0,-328.246,159.431,-247.735,-396763,902544,167315,0
80920,0,-340.345,127.79,-156.151,-990543,-14631.5,-136420,0
80926,0,-343.684,122.253,-208.898,-823965,549585,-137979,0
80931,0,-344.441,121,-170.318,-570329,-145645,-808401,0
80934,0,-347.285,100.265,-194.967,-628622,777403,-21890.2,0
80943,0,-349.499,81.4742,-200.259,-876351,-417168,240789,0
80950,0,-355.538,63.1458,-246.913,-805714,-40929.8,-590889,0
80962,0,-359.719,-39.0362,-146.132,-776098,610488,-158041,0
80973,0,-353.709,-45.078,-150.248,-545051,220642,-808849,0
80982,0,-353.636,-49.0311,-83.9005,-873392,-472010,-119971,0
80991,0,-346.25,-85.8273,-114.218,-525523,-827146,199135,0
80993,0,-342.561,-113.934,-130.349,-396091,-488706,-777354,0
80995,0,-328.181,-149.428,-155.891,-366331,-420782,-829906,0
80997,0,-330.21,-141.235,-95.3751,-524309,-720197,454331,0
81001,0,-330.46,-140.227,-110.259,-827675,-141717,-543020,0
81005,0,-307.301,-190.864,-145.331,-563819,-809217,165156,0
81007,0,-305.773,-194.985,-104.701,-975243,-217509,39880.6,0
81014,0,-287.829,-216.474,-78.0778,-334425,-941109,49733.5,0
81019,0,-271.324,-232.753,-88.1719,-645589,-546222,-533720,0
81021,0,-252.679,-250.65,-53.9686,-242641,-460693,-853749,0
81029,0,-201.888,-297.744,-145.224,-373227,-669504,-642235,0
81030,0,-203.715,-295.983,-86.6519,74049.4,-673195,-735748,0
81041,0,-183.094,-306.333,-58.3607,-95904.1,-651685,-752402,0
81056,0,-118.18,-335.794,-151.388,-584377,-731342,-351627,0
81057,0,-100.702,-343.82,-105.661,-561298,-793260,235973,0
81065,0,-120.487,-334.734,-93.0212,12129.1,-997079,-75405,0
81074,0,-26.037,-356.695,-122.943,644985,-746223,-164761,0
81091,0,47.0811,-353.672,-134.402,681722,-658213,319391,0
81092,0,37.2427,-353.852,-150.709,-540963,-840690,24486.4,0
81094,0,60.1593,-353.433,-156.655,163242,-686109,-708947,0
81095,0,79.9721,-347.018,-76.0154,-418566,-814226,402291,0
81106,0,158.106,-326.033,-121.12,701909,-608299,370534,0
81108,0,183.217,-310.134,-113.177,697829,-684888,209673,0
81111,0,163.937,-317.279,-83.6964,600612,-424338,-677645,0
81117,0,178.774,-311.781,-107.726,552734,-831244,-59321.4,0
81120,0,207.46,-292.376,-115.432,223967,-553683,-802043,0
81124,0,223.222,-277.559,-148.913,958434,-135001,-251355,0
81130,0,261.052,-244.069,-57.2792,753573,-513192,-410806,0
81141,0,292.775,-207.043,-76.7963,597850,-16493,-801438,0
81143,0,303.513,-195.904,-60.0934,357511,-862518,358117,0
81145,0,283.332,-216.837,-153.082,993237,110423,35875.9,0
81175,0,349.58,-88.1596,-108.508,881525,-376869,-284400,0
81195,0,361.304,-3.99252,-111.913,852037,415603,318287,0
81196,0,359.067,-14.6937,-51.253,660308,-643651,-386920,0
81198,0,359.001,31.4125,-64.2765,470561,-353307,-808546,0
81200,0,357.357,13.9482,-113.06,810308,443019,-383583,0
81217,0,347.254,78.1733,-123.759,712586,508572,483297,0
81236,0,282.15,227.736,-76.7819,149849,589010,-794111,0
81245,0,275.185,226.852,-114.281,526329,612066,-590214,0
81267,0,169.872,316.487,-105.186,767594,519660,-375170,0
81271,0,156.212,319.74,-128.354,517177,609015,-601356,0
81278,0,119.596,341.823,-120.041,422778,902269,84673.1,0
81294,0,78.1348,354.183,-111.012,-248869,743906,-620216,0
81307,0,47.1486,357.686,-121.346,656946,583706,477189,0
81308,0,55.3867,354.972,-107.867,-292310,952024,-90585.1,0
81325,0,-30.8269,358.946,-146.557,145642,975558,-164542,0
81329,0,-64.6193,353.351,-60.078,-113547,684171,-720428,0
81332,0,-56.5776,353.498,-73.2435,51795.8,579702,-813181,0
81345,0,-99.409,344.467,-80.2986,363797,869551,333965,0
81379,0,-194.812,298.754,-55.9529,-967689,211145,137823,0
81383,0,-253.067,258.035,-61.392,-381553,807825,-449262,0
81394,0,-265.878,240.073,-108.653,-937937,163068,306078,0
81408,0,-283.447,216.718,-136.633,-294641,955447,17524.2,0
81418,0,-341.712,119.78,-99.0862,-460456,444795,-768204,0
81427,0,-341.31,106.167,-121.65,-638756,614645,462820,0
81430,0,-353.738,79.1055,-79.2211,-871342,466806,-151179,0
81438,0,-348.423,75.2615,-122.502,-916008,310801,-253639,0
81457,0,-356.318,-64.5926,7.08649,-764742,96642.8,-637048,0
81477,0,-344.61,-121.117,11.2369,-910856,-235083,339231,0
81483,0,-349.402,-84.6021,-0.0200561,-638764,-414891,647955,0
81492,0,-312.883,-184.336,40.7156,-437618,-638101,633496,0
81503,0,-290.665,-217.44,-45.4232,-712632,-149685,-685383,0
81507,0,-288.63,-221.473,45.4576,-305621,-938835,-158699,0
81509,0,-266.427,-245.658,-14.5929,-924439,-213323,316078,0
81544,0,-135.02,-335.985,-52.5909,-536969,-695679,477174,0
81553,0,-120.936,-337.792,-37.0891,-408149,-899906,-153569,0
81558,0,-54.7229,-358.314,-7.08762,346568,-895769,-278367,0
81561,0,-60.5662,-356.388,-53.5631,91668.8,-957926,-271983,0
81570,0,35.8885,-362.402,-20.2974,716054,-654150,-243628,0
81586,0,46.339,-356.653,49.5083,25776.5,-949729,312009,0
81599,0,162.543,-320.96,13.071,765066,-634690,-108818,0
81610,0,254.114,-260.895,39.8741,766402,-81517,637168,0
81612,0,246.03,-266.184,12.3924,683007,-653376,326499,0
81621,0,286.867,-226.548,34.3219,879389,-231485,-416041,0
81628,0,302.41,-201.322,-22.6253,635045,-614047,468683,0
81630,0,281.005,-223.525,-42.9799,963489,-262356,53456.4,0
81666,0,355.156,-64.3052,13.4943,708640,-636643,304162,0
81677,0,361.499,-17.5553,-32.5998,736702,-138851,-661809,0
81687,0,362.315,34.9584,23.0098,957821,-227577,175465,0
81699,0,348.245,93.4199,-17.0528,812362,-382667,-440038,0
81707,0,348.191,93.8301,-27.6004,705951,362863,-608246,0
81713,0,328.433,160.757,-50.0321,923039,-353033,-152864,0
81714,0,334.24,137.301,-25.5062,512659,846232,-145165,0
81726,0,323.719,155.097,-36.2113,405071,598192,691437,0
81729,0,322.436,158.56,-31.2308,499669,814897,293726,0
81733,0,312.347,185.784,-39.3133,990543,135638,20684.5,0
81736,0,297.295,204.292,3.29028,917475,320758,-235273,0
81737,0,288.656,221.423,-6.17437,746421,-47193.8,-663798,0
81738,0,285.095,228.483,31.991,993175,-102462,55720.2,0
81752,0,268.529,242.444,12.0258,698971,714682,25884.6,0
81755,0,261.648,252.964,-15.0884,908674,341989,239490,0
81758,0,226.145,287.354,6.74101,798754,240926,-551313,0
81763,0,219.031,285.338,33.4404,641752,766321,-30099.7,0
81776,0,175.577,315.846,-50.3776,746377,409450,-524663,0
81777,0,133.65,336.811,40.5267,-188362,768825,-611087,0
81779,0,136.483,335.102,13.5483,-79289,707011,-702744,0
81785,0,123.835,342.731,-20.6257,-98174.9,939142,-329203,0
81788,0,108.251,343.618,-37.6804,-295261,714005,634837,0
81804,0,72.1183,352.582,-4.17675,-187480,981474,39493.8,0
81822,0,-28.7627,361.731,-40.5637,579371,753332,-311158,0
81831,0,-35.4137,362.358,-8.56091,87787.4,923520,-373369,0
81841,0,-116.196,345.256,-42.468,-704181,397670,-588208,0
81858,0,-144.803,332.382,12.1931,-258421,913332,-314712,0
81879,0,-154.736,323.853,-52.8784,69398.9,971353,-227284,0
81880,0,-192.029,310.032,22.9529,203513,816624,-540100,0
81889,0,-218.919,289.919,32.4117,-902061,346774,-256969,0
81903,0,-265.87,243.931,-22.4402,-874456,24945.3,-484463,0
81924,0,-328.965,158.494,-23.1606,-640750,766256,47866,0
81951,0,-357.612,56.8528,0.950073,-942286,-16124.4,-334422,0
81955,0,-349.379,81.839,32.0231,-902875,95449.2,419173,0
81964,0,-360.441,22.6156,-12.2091,-794051,-227008,563871,0
81968,0,-356.367,-3.44324,103.3,-561941,326352,760077,0
81969,0,-357.82,-18.8699,155.792,-576812,-300741,759502,0
81984,0,-353.494,-56.7882,138.285,-621639,-783092,18231.2,0
82011,0,-318.514,-160.607,65.8448,-928829,-153776,-337091,0
82012,0,-316.696,-165.512,107.837,-932040,115578,-343428,0
82023,0,-265.178,-242.148,143.117,-692651,-380832,612537,0
82034,0,-224.65,-275.801,125.113,45338.9,-936490,-347751,0
82041,0,-192.055,-307.224,130.768,47340.3,-995118,86595,0
82045,0,-156.95,-326.41,61.7553,-790373,-412041,-453357,0
82046,0,-157.779,-325.774,130.877,-769995,-636995,-36681.5,0
82050,0,-169.465,-316.799,134.702,-924593,-355195,-137707,0
82054,0,-173.282,-313.868,110.362,-166361,-973293,-158192,0
82080,0,-62.9437,-352.482,143.823,-394285,-473360,787699,0
82089,0,-1.73476,-361.776,153.295,343087,-683337,644471,0
82118,0,115.545,-342.35,145.642,657906,-458585,597378,0
82122,0,148.616,-328.382,105.044,229722,-580956,780844,0
82129,0,181.148,-310.901,129.081,281845,-935546,212877,0
82135,0,200.527,-295.872,119.062,-148339,-891683,427666,0
82136,0,203.896,-294.173,86.8064,-115270,-892670,435721,0
82139,0,201.69,-295.285,128.916,708429,-548251,-444464,0
82141,0,237.16,-268.441,110.38,277680,-932666,230276,0
82146,0,243.118,-264.544,150.685,822069,-351539,447909,0
82147,0,233.156,-271.06,67.5174,186850,-977855,94264.4,0
82160,0,270.829,-235.974,72.3563,769958,-552497,-319236,0
82173,0,282.794,-217.396,105.379,184644,-917832,-351412,0
82180,0,321.819,-162.928,142.545,918415,-146517,367486,0
82195,0,358.99,-43.1925,117.003,869684,487796,75534.9,0
82232,0,343.65,105.634,92.569,480946,-118638,868687,0
82240,0,329.999,142.085,82.1551,928805,-3775.32,-370550,0
82255,0,299.904,192.532,90.1756,540824,689803,-481333,0
82256,0,298.291,195.729,73.907,655983,161111,737380,0
82260,0,297.29,197.715,102.295,973710,221140,-54638.6,0
82262,0,283.597,224.866,136.446,942946,259174,209000,0
82269,0,229.3,278.891,70.019,830260,58905.3,554255,0
82271,0,244.733,260.249,77.6117,791685,579126,-194545,0
82276,0,224.383,276.058,149.979,442603,330216,833703,0
82277,0,204.764,294.972,57.2174,305160,934625,182632,0
82280,0,198.054,301.44,101.583,6144.46,958126,-286280,0
82283,0,173.506,313.696,137.292,556321,540011,631581,0
82285,0,168.969,317.18,123.284,62374.3,884135,463049,0
82305,0,104.503,342.074,143.251,613380,787892,54693.2,0
82354,0,-77.3861,353.117,82.1048,-315678,754114,575898,0
82360,0,-41.7177,353.77,128.87,-11561.6,946016,323913,0
82372,0,-133.192,332.201,84.3135,-187624,680448,708370,0
82376,0,-135.666,331.589,66.8234,-812042,579593,68270.9,0
82377,0,-124.769,334.286,133.945,-218232,812291,540887,0
82386,0,-207.885,292.161,55.6919,-711891,593798,-374986,0
82388,0,-204.589,293.823,71.725,-863921,486557,-130015,0
82391,0,-187.022,302.683,89.4126,-216853,938409,269005,0
82394,0,-202.88,294.685,65.6923,-259478,568086,780993,0
82417,0,-310.807,177.269,137.46,-866084,148802,477238,0
82424,0,-338.708,124.762,148.802,-919648,-258408,-295757,0
82428,0,-341.726,119.758,65.8673,-906202,-258889,-334328,0
82433,0,-338.548,112.182,152.377,-936082,-127677,-327793,0
82436,0,-349.541,71.8668,145.183,-558087,-144442,817114,0
82440,0,-349.627,71.6071,68.0562,-746388,-1250.78,665510,0
82448,0,-363.104,-43.3445,233.877,-408853,116056,905191,0
82449,0,-361.94,-30.978,176.568,-368206,-157220,916355,0
82456,0,-356.695,-44.0244,240.653,-545227,-386529,743856,0
82461,0,-349.787,-81.6734,230.308,-843204,-537145,-21964.2,0
82473,0,-311.108,-189.126,245.804,-528160,-352032,772736,0
82484,0,-267.999,-243.255,229.277,-485573,-106937,867631,0
82488,0,-233.505,-278.463,174.819,-582125,-292850,758531,0
82499,0,-174.965,-316.316,181.206,-492197,-659640,567994,0
82501,0,-136.619,-335.02,158.362,-153270,-796632,584710,0
82503,0,-129.092,-339.56,210.416,-214051,-960211,-179379,0
82510,0,-120.994,-337.765,226.043,260064,-961661,-87030.5,0
82515,0,-83.1117,-348.959,199.591,-187501,-777296,600544,0
82516,0,-20.4329,-360.897,255.274,-152311,-800955,579027,0
82540,0,116.577,-345.206,239.106,-363568,-916533,-166688,0
82547,0,155.176,-329.814,183.134,412442,-531868,739600,0
82553,0,154.452,-323.958,158.524,714447,-388997,581590,0
82558,0,198.772,-300.079,229.501,-23293.4,-989758,140839,0
82570,0,260.941,-256.429,164.017,-42290.2,-980849,-190121,0
82572,0,276.037,-235.514,213.877,726478,-565939,389800,0
82579,0,277.661,-234.169,177.165,949094,-120883,290874,0
82610,0,352.739,-71.6399,228.646,921999,170879,347444,0
82615,0,358.857,-30.1915,224.365,612490,-125686,780422,0
82624,0,356.277,66.8795,161.202,936705,184057,297836,0
82626,0,349.471,84.0802,242.785,841943,303253,446284,0
82628,0,348.029,95.0638,244.617,217276,273957,936877,0
82630,0,339.579,115.733,163.436,306457,627791,715516,0
82636,0,316.737,173.936,215.936,210888,565518,797318,0
82641,0,321.134,162.071,230.216,659270,17779.7,751696,0
82644,0,312.176,186.244,174.015,412027,-28299.4,910732,0
82653,0,299.66,199.603,181.766,366368,611759,701089,0
82658,0,273.6,234.693,236.353,807263,572039,145251,0
82659,0,256.75,260.451,211.586,311520,-12658.8,950155,0
